title,offer_details,valid_until,product_url,image_url,scraped_at
Courvoisier VS Cognac 700 ml,-4.0€,2026-02-02,https://www.carrefour.be/nl/vs-cognac-700-ml/05150469.html,https://cdn.carrefour.eu/420_05150469_T1.webp,2026-02-01 21:56:49
Carrefour Classic' Beenham 4 sneden 150 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/classic-beenham-4-sneden-150-g/05870025.html,https://cdn.carrefour.eu/420_05870025_T1.webp,2026-02-01 21:56:50
Nescafé Gold Decaf 25 x 2 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/gold-decaf-25-x-2-g/00766683.html,https://cdn.carrefour.eu/420_00766683_T597.webp,2026-02-01 21:56:52
Carrefour Soft Medium Tandenborstel 4 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-medium-tandenborstel-4-stuks/05840659.html,https://cdn.carrefour.eu/420_05840659_M1_20250926.webp,2026-02-01 21:56:54
Vahiné Bitter Amandel Aroma 20 ml,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/bitter-amandel-aroma-20-ml/05420278.html,https://cdn.carrefour.eu/420_05420278_T1.webp,2026-02-01 21:56:55
Oral-B 123 Indicator Tandenborstel x3,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/123-indicator-tandenborstel-x3/07031024.html,https://cdn.carrefour.eu/420_07031024_T1.webp,2026-02-01 21:56:57
Carrefour The Market Trattoria Farfalle Zalm & Ricotta 400 g,,,https://www.carrefour.be/nl/the-market-trattoria-farfalle-zalm-and-ricotta-400-g/06996376.html,https://cdn.carrefour.eu/420_06996376_T1.webp,2026-02-01 21:56:58
Nivea Essentials Verfrissende Reinigingsmelk 200 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/essentials-verfrissende-reinigingsmelk-200-ml/04603544.html,https://cdn.carrefour.eu/420_04603544_T1.webp,2026-02-01 21:57:00
Père Olive Kaas & Basilicum 150 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/kaas-and-basilicum-150-g/06647068.html,https://cdn.carrefour.eu/420_06647068_T1.webp,2026-02-01 21:57:02
Leerdammer Finesse 10 Dunne Plakken 100 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/finesse-10-dunne-plakken-100-g/05876471.html,https://cdn.carrefour.eu/420_05876471_T596.webp,2026-02-01 21:57:03
Ethiquable Pure Chocolade Karamel Zout Haïti/Peru 100 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/pure-chocolade-karamel-zout-haiti%2Fperu-100-g/05345994.html,,2026-02-01 21:57:05
Vahiné Gezoet Vanillepoeder 8 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/gezoet-vanillepoeder-8-g/06894673.html,,2026-02-01 21:57:07
Beemster Jong Sneetjes 250g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/jong-sneetjes-250g/04348748.html,,2026-02-01 21:57:09
Carrefour Classic' Yoghurt Natuur Mager 500 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/classic-yoghurt-natuur-mager-500-g/01818637.html,,2026-02-01 21:57:10
Manna CARBONARA 510G,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/carbonara-510g/07058786.html,,2026-02-01 21:57:12
Vintense Mojito Royal alcoholvrije mousserende wijn 75cl,-20% voor 2,2026-02-02,https://www.carrefour.be/nl/mojito-royal-alcoholvrije-mousserende-wijn-75cl/07127184.html,,2026-02-01 21:57:14
Côte d'Or L'Original Tablet Melkchocolade Hazelnoten 400g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/loriginal-tablet-melkchocolade-hazelnoten-400g/05300060.html,,2026-02-01 21:57:15
Woolite Vloeibaar Zwart&Donker 1500 milliliter,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/vloeibaar-zwartanddonker-1500-milliliter/07071506.html,,2026-02-01 21:57:17
Carrefour Volle Melk 5 + 1 Gratis 6 x 1 L,5 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/volle-melk-5-1-gratis-6-x-1-l/05906835.html,,2026-02-01 21:57:19
Borotalco Soft Powdery Pink Flowers Scent 50 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/soft-powdery-pink-flowers-scent-50-ml/06862263.html,,2026-02-01 21:57:21
Palmolive Thermal Mineral Massage douchegel 250 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/thermal-mineral-massage-douchegel-250-ml/06951762.html,,2026-02-01 21:57:22
Scholl Fresh Step Voeten Deodorant Spray 150 milliliter,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/fresh-step-voeten-deodorant-spray-150-milliliter/05304619.html,,2026-02-01 21:57:24
Côte d'Or Bloc Chocolade Tablet Pure Chocolade Amandelen 180g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/bloc-chocolade-tablet-pure-chocolade-amandelen-180g/05710999.html,,2026-02-01 21:57:26
Carrefour Carrefour Extra Salade Eieren 200 g,3 voor 6.0€,2026-12-31,https://www.carrefour.be/nl/carrefour-extra-salade-eieren-200-g/06414607.html,,2026-02-01 21:57:27
Nivea Men Fresh Sensation Anti-Transpirant 50 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/fresh-sensation-anti-transpirant-50-ml/06993650.html,,2026-02-01 21:57:29
Le Petit Marseillais LPM SHGL VERBANA LEM BIO 250,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/lpm-shgl-verbana-lem-bio-250/06427226.html,,2026-02-01 21:57:31
Carrefour The Market Traiteur Trattoria Conchiglie Bolognese 350 g,,,https://www.carrefour.be/nl/the-market-traiteur-trattoria-conchiglie-bolognese-350-g/05282842.html,,2026-02-01 21:57:32
Garnier Nutrisse Creme 50 - Lichtbruin - Voedende Permanente Kleuring,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/nutrisse-creme-50---lichtbruin---voedende-permanente-kleuring/05602553.html,,2026-02-01 21:57:34
Carrefour Baby Bio Wortelen en Deegwaren vanaf 18 Maanden 260 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/bio-wortelen-en-deegwaren-vanaf-18-maanden-260-g/06474589.html,,2026-02-01 21:57:35
Vicks Bonbons Naturplus Fruit Lemon 72 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/bonbons-naturplus-fruit-lemon-72-g/01345941.html,,2026-02-01 21:57:37
Nivea Micellair Water Soothing 400 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/micellair-water-soothing-400-ml/06347462.html,,2026-02-01 21:57:39
Dilea Zero Lactose Feta 150 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/zero-lactose-feta-150-g/05730446.html,,2026-02-01 21:57:40
Got2b HAIRSPRAY GLUED 300ML,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/hairspray-glued-300ml/04317867.html,https://cdn.carrefour.eu/420_04317867_05410091642075_C1N1_MPM.webp,2026-02-01 21:57:42
Dettol Wasgel Sensitive,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/wasgel-sensitive/06944619.html,https://cdn.carrefour.eu/420_06944619_T1.webp,2026-02-01 21:57:44
Mora Mini's Kipfingers 240 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/minis-kipfingers-240-g/05897123.html,https://cdn.carrefour.eu/420_05897123_T1.webp,2026-02-01 21:57:45
Lion Mini 350 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/mini-350-g/06505270.html,https://cdn.carrefour.eu/420_06505270_T1.webp,2026-02-01 21:57:47
Dr. Oetker Pizza Ristorante Tonno 355 g,-20.0% voor 3,2026-02-09,https://www.carrefour.be/nl/pizza-ristorante-tonno-355-g/01655208.html,https://cdn.carrefour.eu/420_01655208_T1.webp,2026-02-01 21:57:49
"Nivea Men Sport Effect Shower Gel 3in1 Body, Face & Hair 250 ml",-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/men-sport-effect-shower-gel-3in1-body-face-and-hair-250-ml/06652444.html,https://cdn.carrefour.eu/420_06652444_T1.webp,2026-02-01 21:57:50
Nivea Men Dry Impact 72h Anti-Transpirant 50 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/men-dry-impact-72h-anti-transpirant-50-ml/06017939.html,https://cdn.carrefour.eu/420_06017939_T1.webp,2026-02-01 21:57:52
BN Strawberry Whole Grains 16 Pieces 285 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/strawberry-whole-grains-16-pieces-285-g/06647912.html,https://cdn.carrefour.eu/420_06647912_T596.webp,2026-02-01 21:57:54
Ganda Gedroogde Ham 80 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/gedroogde-ham-80-g/01082194.html,https://cdn.carrefour.eu/420_01082194_T1.webp,2026-02-01 21:57:56
Nivea Q10 Power Anti-Rimpel + Extra Voedend SPF 15 50 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/q10-power-anti-rimpel-extra-voedend-spf-15-50-ml/06247978.html,https://cdn.carrefour.eu/420_06247978_T1.webp,2026-02-01 21:57:57
Dettol Spray Badkamer 500 milliliter,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/spray-badkamer-500-milliliter/07072175.html,https://cdn.carrefour.eu/420_07072175_M1_20240611.webp,2026-02-01 21:57:59
Carrefour Soft Bio Zachte Zeep niet Geparfumeerd 100 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-bio-zachte-zeep-niet-geparfumeerd-100-g/06411746.html,https://cdn.carrefour.eu/420_06411746_T1.webp,2026-02-01 21:58:01
Carrefour Bio Volle Yoghurt Vanille 150 g,5 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/volle-yoghurt-vanille-150-g/06648887.html,https://cdn.carrefour.eu/420_06648887_T1.webp,2026-02-01 21:58:03
Carrefour The Market Traiteur Trattoria Verse Lasagne Bolognese 400 g,,,https://www.carrefour.be/nl/the-market-traiteur-trattoria-verse-lasagne-bolognese-400-g/05491658.html,https://cdn.carrefour.eu/420_05491658_M1_20230130.webp,2026-02-01 21:58:04
Milka LEO Chocolade Wafer Cubes 150g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/leo-chocolade-wafer-cubes-150g/06679796.html,,2026-02-01 21:58:06
L'Oréal Paris Casting Crème Gloss 300 Donkerbruin,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/casting-creme-gloss-300-donkerbruin/04488059.html,,2026-02-01 21:58:07
Danone Skyr Kokos 2 x 145 g,-50.0% voor 2,2026-02-02,https://www.carrefour.be/nl/skyr-kokos-2-x-145-g/07160989.html,,2026-02-01 21:58:09
Twinings ROZENBOTTEL & HIBISCUS 20 Theezakjes,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/rozenbottel-and-hibiscus-20-theezakjes/07027683.html,,2026-02-01 21:58:11
Scholl Herstellende Creme Intens 150ml,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/herstellende-creme-intens-150ml/06614832.html,,2026-02-01 21:58:12
Spanje Valencia Utiel-Requena Pena Tejo Rosé 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/valencia-utiel-requena-pena-tejo-rose-75cl/06574305.html,,2026-02-01 21:58:14
Carrefour The Market Pick & Mix Vers Gesneden Mix Tropical 120 g,3 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/the-market-pick-and-mix-vers-gesneden-mix-tropical-120-g/06547600.html,,2026-02-01 21:58:16
Doritos Sweet Chilli Pepper Tortilla Chips 170 gr,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/sweet-chilli-pepper-tortilla-chips-170-gr/06786884.html,,2026-02-01 21:58:17
Carrefour Taart Florida 1P,2 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/taart-florida-1p/04654858.html,,2026-02-01 21:58:19
Carrefour Bio Chocolade 100 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/chocolade-100-g/07043873.html,,2026-02-01 21:58:21
Carrefour Men Sensitive Scheerschuim 250 ml,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/men-sensitive-scheerschuim-250-ml/06708135.html,,2026-02-01 21:58:22
Carrefour The Market Traiteur Trattoria Mezzelune Kaas & Peper 250 g,,,https://www.carrefour.be/nl/the-market-traiteur-trattoria-mezzelune-kaas-and-peper-250-g/07112531.html,,2026-02-01 21:58:24
Carrefour Natuur Cashewnoten 200 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/natuur-cashewnoten-200-g/06085520.html,,2026-02-01 21:58:25
Head & Shoulders 2-in-1 Citrus Fresh 300 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/2-in-1-citrus-fresh-300-ml/07077501.html,,2026-02-01 21:58:27
Carrefour Mix Spaghetti 55 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/mix-spaghetti-55-g/05984048.html,,2026-02-01 21:58:29
"Head & Shoulders Pure Intense Oil Control Shampoo, 250ml",-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/pure-intense-oil-control-shampoo-250ml/07077306.html,,2026-02-01 21:58:30
Carrefour Bio Hummus Natuur 175 g,3 voor 6.0€,2026-12-31,https://www.carrefour.be/nl/hummus-natuur-175-g/06368809.html,,2026-02-01 21:58:32
Carrefour Dragon 6 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/dragon-6-g/05983973.html,,2026-02-01 21:58:34
McCain Pickers Mini Mozzarella Sticks 230 g,,,https://www.carrefour.be/nl/pickers-mini-mozzarella-sticks-230-g/07148465.html,,2026-02-01 21:58:35
Carrefour Soft Body Koude Wasstrips,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-body-koude-wasstrips/06772796.html,,2026-02-01 21:58:37
Vahiné Mijn Zelfgemaakte Recept 3 in 1 met Chocoladestukjes 300 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/mijn-zelfgemaakte-recept-3-in-1-met-chocoladestukjes-300-g/07097260.html,,2026-02-01 21:58:38
Carrefour 6 Verse Scharreleieren,-20.0% voor 2,2026-02-02,https://www.carrefour.be/nl/6-verse-scharreleieren/00797380.html,,2026-02-01 21:58:40
Nescafé Gold Koffie Espresso 100 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/gold-koffie-espresso-100-g/06048287.html,https://cdn.carrefour.eu/420_06048287_T596.webp,2026-02-01 21:58:42
Carrefour The Market Traiteur World Peking Kip 350 g,,,https://www.carrefour.be/nl/the-market-traiteur-world-peking-kip-350-g/05282882.html,https://cdn.carrefour.eu/420_05282882_T1.webp,2026-02-01 21:58:43
Carrefour Soft Absodys Discreet Verband Urineverlies Maxi 16 Stuks,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/soft-absodys-discreet-verband-urineverlies-maxi-16-stuks/04592041.html,https://cdn.carrefour.eu/420_04592041_M1_20250926.webp,2026-02-01 21:58:45
Diadermine Essentiel Anti-Wrinkle dag crème 50 ml,-20.0%,2026-02-09,https://www.carrefour.be/nl/essentiel-anti-wrinkle-dag-creme-50-ml/06918073.html,https://cdn.carrefour.eu/420_06918073_T1.webp,2026-02-01 21:58:47
Carrefour Kids Choco Rice 375 g,4 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/kids-choco-rice-375-g/05357644.html,https://cdn.carrefour.eu/420_05357644_T1.webp,2026-02-01 21:58:49
Jordan Brush Between Interdental Small 10 Stuks,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/brush-between-interdental-small-10-stuks/06901939.html,https://cdn.carrefour.eu/420_06901939_T1.webp,2026-02-01 21:58:50
Carrefour Bio Appelen Bicolore 4 st,,,https://www.carrefour.be/nl/appelen-bicolore-4-st/05973401.html,https://cdn.carrefour.eu/420_05973401_M1_20210512.webp,2026-02-01 21:58:52
Maybelline New York Superstay 24H Skin Tint 10,,,https://www.carrefour.be/nl/superstay-24h-skin-tint-10/07005490.html,https://cdn.carrefour.eu/420_07005490_03600531672379_A1N1_MPM.webp,2026-02-01 21:58:53
Ethiquable Gemalen Koffie uit Congo BIO 250 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/gemalen-koffie-uit-congo-bio-250-g/05384532.html,https://cdn.carrefour.eu/420_PRODUCT_IMAGE_05420051400836_A1N1.webp,2026-02-01 21:58:54
Carrefour Sensation Focaccine 90 g,3 voor 6.0€,2026-12-31,https://www.carrefour.be/nl/sensation-focaccine-90-g/06365947.html,https://cdn.carrefour.eu/420_06365947_M1_20240130.webp,2026-02-01 21:58:56
TEX HOME Dekbed 240x220 cm Volumissime Matig,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/dekbed-240x220-cm-volumissime-matig/06361610.html,https://cdn.carrefour.eu/420_06361610.webp,2026-02-01 21:58:58
Fairebel kaas schijfjes 170 g,-50.0% voor 2,2026-02-01,https://www.carrefour.be/nl/kaas-schijfjes-170-g/07258821.html,https://cdn.carrefour.eu/420_07258821_Miysis_3d_Fairebel_Fromage-Tranches_01_00000_MPM.webp,2026-02-01 21:58:59
Delacre Gâteau 500 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/gateau-500-g/00146032.html,https://cdn.carrefour.eu/420_00146032_T1.webp,2026-02-01 21:59:01
Nivea Deodorant Fresh Pure 48h Protection 150 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/deodorant-fresh-pure-48h-protection-150-ml/06010618.html,https://cdn.carrefour.eu/420_06010618_T1.webp,2026-02-01 21:59:03
"Carrefour Baby Knijpzakjes Appel, Aardbei, Banaan Bio vanaf 6 Maanden 4 x 90 g",-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/knijpzakjes-appel-aardbei-banaan-bio-vanaf-6-maanden-4-x-90-g/06423055.html,,2026-02-01 21:59:04
"Innocent Juice + Vitamins Berry Set Go Raspberry, Cherry, Apple, Guarana 330 ml",,,https://www.carrefour.be/nl/juice-vitamins-berry-set-go-raspberry-cherry-apple-guarana-330-ml/06198014.html,,2026-02-01 21:59:06
Simpl Expresso Capsules N°7 10 Capsules 50 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/expresso-capsules-n%C2%B07-10-capsules-50-g/06797609.html,,2026-02-01 21:59:07
Côte d'Or Bloc chocoladereep puur hazelnoten 180g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/bloc-chocoladereep-puur-hazelnoten-180g/05710993.html,,2026-02-01 21:59:09
Carrefour Winter Minestrone 400 g,,,https://www.carrefour.be/nl/winter-minestrone-400-g/06264656.html,,2026-02-01 21:59:10
"Philadelphia Specialiteit van verse kaas Bieslook, vlootje 185 g",-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/specialiteit-van-verse-kaas-bieslook-vlootje-185-g/05185277.html,,2026-02-01 21:59:12
Carrefour Baby Bio Koekjes met Stukjes Chocolade 18M+ 200 g,-25.0% voor 4,2026-02-02,https://www.carrefour.be/nl/baby-bio-koekjes-met-stukjes-chocolade-18m-200-g/06358709.html,,2026-02-01 21:59:14
Wilkinson Sword Quattro titanium Scheermesjes Sensitive 7st,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/quattro-titanium-scheermesjes-sensitive-7st/05865377.html,,2026-02-01 21:59:15
Vicks Bonbons Blue VapoPlus Menthol Sugar Free 40 g,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/bonbons-blue-vapoplus-menthol-sugar-free-40-g/01551369.html,,2026-02-01 21:59:17
Mora Kipkorn® Originals 4x60g,-20.0% voor 2,2026-02-02,https://www.carrefour.be/nl/kipkorn%C2%AE-originals-4x60g/05028886.html,,2026-02-01 21:59:19
Carrefour Sensation Smoothie Mango-Passievrucht 250 ml,,,https://www.carrefour.be/nl/sensation-smoothie-mango-passievrucht-250-ml/06019570.html,,2026-02-01 21:59:20
Wilkinson Sword Intuition Intuition Complete blades 3 pk,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/intuition-intuition-complete-blades-3-pk/06654935.html,,2026-02-01 21:59:21
Wasa Delicate Thin Crackers Sea Salt 180 g,,,https://www.carrefour.be/nl/delicate-thin-crackers-sea-salt-180-g/07067949.html,,2026-02-01 21:59:23
Iglo Pasta Tagliatelle di Mare 1 portie 450 g,-50.0% voor 2,2026-02-09,https://www.carrefour.be/nl/pasta-tagliatelle-di-mare-1-portie-450-g/01381607.html,,2026-02-01 21:59:24
Carrefour Bio Melkchocolade Gekaramelliseerde Stukjes Hazelnoot 100 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/melkchocolade-gekaramelliseerde-stukjes-hazelnoot-100-g/05748116.html,,2026-02-01 21:59:26
Spanje Valmeras Chardonnay Wit 75cl,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/valmeras-chardonnay-wit-75cl/06206076.html,,2026-02-01 21:59:28
Always Daily Protect Extra Long Odour Block Technologie Inlegkruisjes,-40.0% voor 5,2026-02-09,https://www.carrefour.be/nl/daily-protect-extra-long-odour-block-technologie-inlegkruisjes/06932036.html,,2026-02-01 21:59:29
Carrefour Classic' Zwarte Peper Gemalen 40 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/classic-zwarte-peper-gemalen-40-g/05983887.html,,2026-02-01 21:59:31
Nivea Hyaluron Cellular Filler + Elasticity Dagcrème SPF30 50 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/hyaluron-cellular-filler-elasticity-dagcreme-spf30-50-ml/06093491.html,,2026-02-01 21:59:33
Sultana Fruitb naturel 5 x 3 Stuks 218 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/fruitb-naturel-5-x-3-stuks-218-g/05057504.html,,2026-02-01 21:59:35
Carrefour Cake Jonagold 1st,2 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/cake-jonagold-1st/06448909.html,,2026-02-01 21:59:36
Carrefour Sensation Tortillas Tarwe 8 Stuks 320 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/sensation-tortillas-tarwe-8-stuks-320-g/04710897.html,,2026-02-01 21:59:38
Marcassou Saucisson d'Ardenne Zonder Look IGP 225 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/saucisson-dardenne-zonder-look-igp-225-g/06693695.html,https://cdn.carrefour.eu/420_06693695_T1.webp,2026-02-01 21:59:40
Royco Tomaten 4 x 17 g,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/tomaten-4-x-17-g/01429902.html,https://cdn.carrefour.eu/420_01429902_T1.webp,2026-02-01 21:59:42
Carrefour Sensation Kefir Gefermenteerde Halfvolle Melk 500 ml,Hap uit de prijs,2027-02-28,https://www.carrefour.be/nl/sensation-kefir-gefermenteerde-halfvolle-melk-500-ml/06310119.html,https://cdn.carrefour.eu/420_06310119_T1.webp,2026-02-01 21:59:43
Activia Yoghurt Natuur - Probiotica - 4x125g,2 voor 4.0€,2026-02-09,https://www.carrefour.be/nl/yoghurt-natuur---probiotica---4x125g/05788093.html,https://cdn.carrefour.eu/420_05788093_T1.webp,2026-02-01 21:59:45
Knorr Finesse Bouillon Tuinkruiden 12 Bouillonblokjes,-25.0% voor 4,2026-02-09,https://www.carrefour.be/nl/finesse-bouillon-tuinkruiden-12-bouillonblokjes/06254014.html,https://cdn.carrefour.eu/420_06254014_T162.webp,2026-02-01 21:59:47
LU Barquette Cakejes Aardbei 120g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/barquette-cakejes-aardbei-120g/00146373.html,https://cdn.carrefour.eu/420_00146373_T1.webp,2026-02-01 21:59:48
Head & Shoulders Classic 2-in-1 Anti-roos shampoo 625 ml. Verfrissende schone geur,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/classic-2-in-1-anti-roos-shampoo-625-ml.-verfrissende-schone-geur/07187641.html,https://cdn.carrefour.eu/420_07187641_T596.webp,2026-02-01 21:59:50
Carrefour Documentenbeschermer 30 hoesjes A4 Willekeurige kleur,1 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/documentenbeschermer-30-hoesjes-a4-willekeurige-kleur/05458970.html,https://cdn.carrefour.eu/420_05458970_ORIGINAL_8875328667678.webp,2026-02-01 21:59:52
Carrefour 15 Maxi papierclips,,,https://www.carrefour.be/nl/15-maxi-papierclips/01679227.html,https://cdn.carrefour.eu/420_01679227_ORIGINAL_8799594250270.webp,2026-02-01 21:59:53
Zwan Vleesballetjes Tomatensaus 12x210g,-25.0% voor 4,2026-02-09,https://www.carrefour.be/nl/vleesballetjes-tomatensaus-12x210g/01488179.html,https://cdn.carrefour.eu/420_05410033203555_C1N1.webp,2026-02-01 21:59:55
Don Simon Bellini Perzik 75cl,1 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/bellini-perzik-75cl/07249781.html,https://cdn.carrefour.eu/420_07249781_M1_20250730.webp,2026-02-01 21:59:56
Lotus Zebra 6 x 39.5 g,-20.0% voor 3,2026-02-09,https://www.carrefour.be/nl/zebra-6-x-39.5-g/07014165.html,https://cdn.carrefour.eu/420_07014165_T517.webp,2026-02-01 21:59:58
Scholl Fresh Step Schoenen Deodorant Spray 150 milliliter,-25.0% voor 2,2026-02-09,https://www.carrefour.be/nl/fresh-step-schoenen-deodorant-spray-150-milliliter/04420799.html,https://cdn.carrefour.eu/420_04420799_05038483677681_C1N1_MPM.webp,2026-02-01 22:00:00
Iglo Gehakte Spinazie met Alpro 100% Plantaardig 550 g,2 + 1 gratis,2026-02-09,https://www.carrefour.be/nl/gehakte-spinazie-met-alpro-100-plantaardig-550-g/06870953.html,https://cdn.carrefour.eu/420_06870953_T1.webp,2026-02-01 22:00:01
Carrefour Sensation Apero Time Gouda Mosterd 130 g,3 voor 6.0€,2026-12-31,https://www.carrefour.be/nl/sensation-apero-time-gouda-mosterd-130-g/07019889.html,,2026-02-01 22:00:03
Carrefour Nuts & Fruits Baking Pijnboompitten 125 g,-25.0% voor 4,2026-12-31,https://www.carrefour.be/nl/nuts-and-fruits-baking-pijnboompitten-125-g/06085635.html,,2026-02-01 22:00:05
Borotalco Pure Musky Breeze Scent Deodorant Spray 150 ml,-50.0% voor 4,2026-02-09,https://www.carrefour.be/nl/pure-musky-breeze-scent-deodorant-spray-150-ml/06020684.html,,2026-02-01 22:00:06
Zuivelhoeve Boer'n Yoghurt Aardbei 750 g,-25.0% voor 2,2026-02-02,https://www.carrefour.be/nl/boern-yoghurt-aardbei-750-g/07047012.html,,2026-02-01 22:00:08
Carrefour Classic' Paprika 150 g,2 + 1 gratis,2026-02-02,https://www.carrefour.be/nl/classic-paprika-150-g/05984054.html,,2026-02-01 22:00:10
Carrefour The Market Watermeloen 175 g,3 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/the-market-watermeloen-175-g/06547599.html,,2026-02-01 22:00:11
Materne Abrikozen Rabarberconfituur 450 g,-20.0% voor 2,2026-02-09,https://www.carrefour.be/nl/abrikozen-rabarberconfituur-450-g/01385408.html,,2026-02-01 22:00:13
Nivea Essentials Verfrissende Reinigingsgel 150 ml,-33.34% voor 6,2026-02-09,https://www.carrefour.be/nl/essentials-verfrissende-reinigingsgel-150-ml/05241371.html,,2026-02-01 22:00:15
"Innocent Smoothie Blackberries, Strawberries & Apples 250 ml",,,https://www.carrefour.be/nl/smoothie-blackberries-strawberries-and-apples-250-ml/05700241.html,,2026-02-01 22:00:16
Carrefour The Market Snack Radijzen 200 g,3 voor 5.0€,2026-12-31,https://www.carrefour.be/nl/the-market-snack-radijzen-200-g/06062453.html,,2026-02-01 22:00:18
Carrefour The Market Traiteur World Zoetzure Scampis 350 g,,,https://www.carrefour.be/nl/the-market-traiteur-world-zoetzure-scampis-350-g/05278766.html,,2026-02-01 22:00:19
